id,pred
4_1705_2019-01-28.jpg_10_clsnn0011100000d,0.5762948
4_1705_2019-01-28.jpg_1_clsnn0011001000d,0.03599394
4_1705_2019-01-28.jpg_2_clsnn0011100000d,0.52239656
4_1705_2019-01-28.jpg_3_clsnn0000100010d,0.25977993
4_1705_2019-01-28.jpg_4_clsnn0011100000d,0.5208501
4_1705_2019-01-28.jpg_5_clsnn0011001000d,0.085959196
4_1705_2019-01-28.jpg_6_clsnn0011100000d,0.9272307
4_1705_2019-01-28.jpg_7_clsnn0011100000d,0.29373014
4_1705_2019-01-28.jpg_8_clsnn0100000000d,0.0496015
4_1705_2019-01-28.jpg_9_clsnn1001000001d,0.19802581
4_1711_2019-01-28.jpg_0_clsnn0011101000d,0.3719787
4_1711_2019-01-28.jpg_1_clsnn1000101000d,0.24422476
4_1711_2019-01-28.jpg_2_clsnn0011001000d,0.1402287
4_1711_2019-01-28.jpg_3_clsnn0010101000d,0.8401235
4_1711_2019-01-28.jpg_4_clsnn1000000000d,0.06670608
4_1711_2019-01-28.jpg_5_clsnn0011101000d,0.55396235
4_1711_2019-01-28.jpg_6_clsnn0011101000d,0.9790277
4_1711_2019-01-28.jpg_7_clsnn0011100000d,0.93802124
4_1711_2019-01-28.jpg_8_clsnn0001001000d,0.06361772
4_1711_2019-01-28.jpg_9_clsnn1000000000d,0.37178183
4_1717_2019-01-28.jpg_0_clsnn0011100000d,0.6218824
4_1717_2019-01-28.jpg_1_clsnn0100000000d,0.065323055
4_1717_2019-01-28.jpg_2_clsnn0011101000d,0.7580648
4_1717_2019-01-28.jpg_3_clsnn0011100000d,0.7112874
4_1717_2019-01-28.jpg_4_clsnn0011001000d,0.11002896
4_1717_2019-01-28.jpg_5_clsnn0011100000d,0.8830081
4_1717_2019-01-28.jpg_6_clsnn0011000000d,0.1057756
4_1717_2019-01-28.jpg_7_clsnn0011001000d,0.038693324
4_1717_2019-01-28.jpg_8_clsnn0011000000d,0.30971104
4_1723_2019-01-28.jpg_0_clsnn0011000000d,0.28159404
4_1723_2019-01-28.jpg_10_clsnn0001000000d,0.12435987
4_1723_2019-01-28.jpg_1_clsnn0011100000d,0.70354486
4_1723_2019-01-28.jpg_2_clsnn0011101000d,0.87791795
4_1723_2019-01-28.jpg_3_clsnn0011011000d,0.02614647
4_1723_2019-01-28.jpg_4_clsnn0011100000d,0.5786949
4_1723_2019-01-28.jpg_5_clsnn0011001000d,0.065335155
4_1723_2019-01-28.jpg_6_clsnn0011100000d,0.81776315
4_1723_2019-01-28.jpg_7_clsnn0100000010d,0.112597145
4_1723_2019-01-28.jpg_8_clsnn0011000000d,0.3353747
4_1723_2019-01-28.jpg_9_clsnn1000000010d,0.76028955
4_1729_2019-01-28.jpg_0_clsnn0100000010d,0.10442051
4_1729_2019-01-28.jpg_10_clsnn1000000001d,0.3215569
4_1729_2019-01-28.jpg_1_clsnn0011010000d,0.065801136
4_1729_2019-01-28.jpg_2_clsnn0011111000d,0.644518
4_1729_2019-01-28.jpg_3_clsnn0001000000d,0.19907673
4_1729_2019-01-28.jpg_4_clsnn0011100000d,0.83556926
4_1729_2019-01-28.jpg_5_clsnn0011100000d,0.5868206
4_1729_2019-01-28.jpg_6_clsnn1000000001d,0.22555824
4_1729_2019-01-28.jpg_7_clsnn0011100000d,0.042292047
4_1729_2019-01-28.jpg_8_clsnn0011100000d,0.6482218
4_1729_2019-01-28.jpg_9_clsnn0011000000d,0.31240106
4_1735_2019-01-28.jpg_0_clsnn0011101000d,0.898303
4_1735_2019-01-28.jpg_1_clsnn0011100000d,0.16751067
4_1735_2019-01-28.jpg_2_clsnn0011011000d,0.20591198
4_1735_2019-01-28.jpg_3_clsnn0011001000d,0.07195973
4_1735_2019-01-28.jpg_4_clsnn0011100000d,0.8692956
4_1735_2019-01-28.jpg_5_clsnn0011000000d,0.28250685
4_1735_2019-01-28.jpg_6_clsnn0011100000d,0.75059944
4_1735_2019-01-28.jpg_7_clsnn0001000000d,0.19384722
4_1735_2019-01-28.jpg_8_clsnn0011100000d,0.7410625
4_1735_2019-01-28.jpg_9_clsnn1000000000d,0.13593096
4_1741_2019-01-28.jpg_0_clsnn0011100000d,0.37828562
4_1741_2019-01-28.jpg_10_clsnn0001000000d,0.2599095
4_1741_2019-01-28.jpg_1_clsnn0011011000d,0.12248757
4_1741_2019-01-28.jpg_2_clsnn0011001000d,0.10347308
4_1741_2019-01-28.jpg_3_clsnn0011100000d,0.83936214
4_1741_2019-01-28.jpg_4_clsnn0011101000d,0.7896669
4_1741_2019-01-28.jpg_5_clsnn0011100000d,0.8583423
4_1741_2019-01-28.jpg_6_clsnn1000000000d,0.15422857
4_1741_2019-01-28.jpg_7_clsnn0011100000d,0.2568003
4_1741_2019-01-28.jpg_8_clsnn1001000000d,0.22385164
4_1741_2019-01-28.jpg_9_clsnn0011100000d,0.7638877
4_1747_2019-01-28.jpg_0_clsnn0011100000d,0.8917546
4_1747_2019-01-28.jpg_10_clsnn0011100000d,0.5668546
4_1747_2019-01-28.jpg_11_clsnn1000100000d,0.5068068
4_1747_2019-01-28.jpg_1_clsnn0011100000d,0.35191202
4_1747_2019-01-28.jpg_2_clsnn0011100000d,0.689498
4_1747_2019-01-28.jpg_3_clsnn1001000000d,0.09627676
4_1747_2019-01-28.jpg_4_clsnn0011100000d,0.6016472
4_1747_2019-01-28.jpg_5_clsnn0011101000d,0.7977421
4_1747_2019-01-28.jpg_6_clsnn0100000000d,0.5893349
4_1747_2019-01-28.jpg_7_clsnn0011011000d,0.077582665
4_1747_2019-01-28.jpg_8_clsnn0001000000d,0.20103489
4_1747_2019-01-28.jpg_9_clsnn0011001000d,0.06707936
4_1753_2019-01-28.jpg_0_clsnn0011000000d,0.3630209
4_1753_2019-01-28.jpg_1_clsnn0011100000d,0.77460575
4_1753_2019-01-28.jpg_2_clsnn0011100000d,0.6733496
4_1753_2019-01-28.jpg_3_clsnn0011100000d,0.9081539
4_1753_2019-01-28.jpg_4_clsnn0011101000d,0.7276174
4_1753_2019-01-28.jpg_5_clsnn0011100000d,0.16351469
4_1753_2019-01-28.jpg_6_clsnn1000100010d,0.26748988
4_1753_2019-01-28.jpg_7_clsnn0011000000d,0.069091775
4_1753_2019-01-28.jpg_8_clsnn0001000000d,0.093266554
4_1759_2019-01-28.jpg_0_clsnn0011100000d,0.4322307
4_1759_2019-01-28.jpg_10_clsnn0001000000d,0.28672805
4_1759_2019-01-28.jpg_1_clsnn0011001000d,0.15564185
4_1759_2019-01-28.jpg_2_clsnn0011100000d,0.27733237
4_1759_2019-01-28.jpg_3_clsnn1000100000d,0.49584126
4_1759_2019-01-28.jpg_4_clsnn1000100000d,0.27252594
4_1759_2019-01-28.jpg_5_clsnn0011100000d,0.9293407
4_1759_2019-01-28.jpg_6_clsnn0011001000d,0.027620124
4_1759_2019-01-28.jpg_7_clsnn0011100000d,0.49892932
4_1759_2019-01-28.jpg_8_clsnn0011101000d,0.84607965
4_1759_2019-01-28.jpg_9_clsnn0011100000d,0.8830164
4_1765_2019-01-28.jpg_0_clsnn0011100000d,0.7164049
4_1765_2019-01-28.jpg_1_clsnn0011101000d,0.7637825
4_1765_2019-01-28.jpg_2_clsnn0011001000d,0.03630771
4_1765_2019-01-28.jpg_3_clsnn1000100000d,0.30312175
4_1765_2019-01-28.jpg_4_clsnn0011100000d,0.77505744
4_1765_2019-01-28.jpg_5_clsnn0011000000d,0.11094744
4_1765_2019-01-28.jpg_6_clsnn0011100000d,0.85107636
4_1765_2019-01-28.jpg_7_clsnn0011001000d,0.037960507
4_1765_2019-01-28.jpg_8_clsnn1000100000d,0.29576576
4_1765_2019-01-28.jpg_9_clsnn0001000000d,0.23679085
4_1771_2019-01-28.jpg_0_clsnn0011101000d,0.8551418
4_1771_2019-01-28.jpg_1_clsnn0011000000d,0.2531991
4_1771_2019-01-28.jpg_2_clsnn0011100000d,0.9263801
4_1771_2019-01-28.jpg_3_clsnn0011100000d,0.53973097
4_1771_2019-01-28.jpg_4_clsnn1000000000d,0.35151663
4_1771_2019-01-28.jpg_5_clsnn0011100000d,0.2750415
4_1771_2019-01-28.jpg_6_clsnn0001000000d,0.110714376
4_1771_2019-01-28.jpg_7_clsnn0011100000d,0.7808018
4_1771_2019-01-28.jpg_8_clsnn1000100000d,0.47544292
4_1771_2019-01-28.jpg_9_clsnn0011000000d,0.05598721
4_1777_2019-01-28.jpg_0_clsnn0011100000d,0.74096614
4_1777_2019-01-28.jpg_1_clsnn0011001000d,0.1882692
4_1777_2019-01-28.jpg_2_clsnn0011000000d,0.37432605
4_1777_2019-01-28.jpg_3_clsnn0011100000d,0.8513224
4_1777_2019-01-28.jpg_4_clsnn0011100000d,0.9106399
4_1777_2019-01-28.jpg_5_clsnn0011100000d,0.6973636
4_1777_2019-01-28.jpg_6_clsnn1000100000d,0.43400472
4_1777_2019-01-28.jpg_7_clsnn0011001000d,0.08562129
4_1777_2019-01-28.jpg_8_clsnn0000100000d,0.14785713
4_1777_2019-01-28.jpg_9_clsnn0011000000d,0.6174911
4_1783_2019-01-28.jpg_0_clsnn0011100000d,0.62847924
4_1783_2019-01-28.jpg_1_clsnn0011000000d,0.41074008
4_1783_2019-01-28.jpg_2_clsnn0011000000d,0.13836634
4_1783_2019-01-28.jpg_3_clsnn0011100000d,0.6109105
4_1783_2019-01-28.jpg_4_clsnn1000100000d,0.61364746
4_1783_2019-01-28.jpg_5_clsnn0011001000d,0.058373664
4_1783_2019-01-28.jpg_6_clsnn0000100000d,0.27422363
4_1783_2019-01-28.jpg_7_clsnn0011000000d,0.23312818
4_1783_2019-01-28.jpg_8_clsnn0011100000d,0.7673058
4_1783_2019-01-28.jpg_9_clsnn0011100000d,0.91142094
4_1789_2019-01-28.jpg_0_clsnn0011100000d,0.5133395
4_1789_2019-01-28.jpg_1_clsnn0011000000d,0.22294673
4_1789_2019-01-28.jpg_2_clsnn0011101000d,0.6930151
4_1789_2019-01-28.jpg_3_clsnn0011100000d,0.86017644
4_1789_2019-01-28.jpg_4_clsnn0011000000d,0.08817094
4_1789_2019-01-28.jpg_5_clsnn1000100000d,0.48323518
4_1789_2019-01-28.jpg_6_clsnn1000100000d,0.3284599
4_1789_2019-01-28.jpg_7_clsnn0011000000d,0.27133855
4_1789_2019-01-28.jpg_8_clsnn0011100000d,0.77493256
4_1789_2019-01-28.jpg_9_clsnn0001000000d,0.12096068
4_1795_2019-01-28.jpg_0_clsnn1000100000d,0.62788355
4_1795_2019-01-28.jpg_10_clsnn0011000000d,0.7330881
4_1795_2019-01-28.jpg_1_clsnn0011100000d,0.70071715
4_1795_2019-01-28.jpg_2_clsnn0011100000d,0.5548175
4_1795_2019-01-28.jpg_3_clsnn0011000000d,0.24969117
4_1795_2019-01-28.jpg_4_clsnn0011001000d,0.10376654
4_1795_2019-01-28.jpg_5_clsnn0011100000d,0.90032226
4_1795_2019-01-28.jpg_6_clsnn0011000000d,0.5435569
4_1795_2019-01-28.jpg_7_clsnn0011000000d,0.27187282
4_1795_2019-01-28.jpg_8_clsnn1000100000d,0.33940712
4_1795_2019-01-28.jpg_9_clsnn0011101000d,0.75094587
4_1801_2019-01-28.jpg_0_clsnn0011100000d,0.8784339
4_1801_2019-01-28.jpg_10_clsnn0001000000d,0.24333197
4_1801_2019-01-28.jpg_1_clsnn0011100000d,0.65418714
4_1801_2019-01-28.jpg_2_clsnn0011000000d,0.30159262
4_1801_2019-01-28.jpg_3_clsnn0011101000d,0.8684379
4_1801_2019-01-28.jpg_4_clsnn0011000000d,0.60186964
4_1801_2019-01-28.jpg_5_clsnn0011000000d,0.059650224
4_1801_2019-01-28.jpg_6_clsnn0011100000d,0.69188625
4_1801_2019-01-28.jpg_7_clsnn1000100000d,0.3159392
4_1801_2019-01-28.jpg_8_clsnn1000100000d,0.41640845
4_1801_2019-01-28.jpg_9_clsnn0010000000d,0.32319176
4_1807_2019-01-28.jpg_0_clsnn0011001000d,0.036917586
4_1807_2019-01-28.jpg_1_clsnn0011100000d,0.68130213
4_1807_2019-01-28.jpg_2_clsnn0011100000d,0.94742155
4_1807_2019-01-28.jpg_3_clsnn0001000000d,0.21151368
4_1807_2019-01-28.jpg_4_clsnn0011100000d,0.8833431
4_1807_2019-01-28.jpg_5_clsnn1000100000d,0.2690552
4_1807_2019-01-28.jpg_6_clsnn1000100000d,0.25601542
4_1807_2019-01-28.jpg_7_clsnn0011100000d,0.75244254
4_1807_2019-01-28.jpg_8_clsnn0011000000d,0.44909424
4_1813_2019-01-28.jpg_0_clsnn0011000000d,0.47274622
4_1813_2019-01-28.jpg_1_clsnn0011100000d,0.88980764
4_1813_2019-01-28.jpg_2_clsnn1000100000d,0.52754295
4_1813_2019-01-28.jpg_3_clsnn0011100000d,0.62843007
4_1813_2019-01-28.jpg_4_clsnn0011001000d,0.08182934
4_1813_2019-01-28.jpg_5_clsnn1000100000d,0.24268858
4_1813_2019-01-28.jpg_6_clsnn0011100000d,0.8564078
4_1813_2019-01-28.jpg_7_clsnn0011101000d,0.6464842
4_1813_2019-01-28.jpg_8_clsnn0001000000d,0.19638368
4_1819_2019-01-28.jpg_0_clsnn0011100000d,0.95661813
4_1819_2019-01-28.jpg_1_clsnn0011001000d,0.02491445
4_1819_2019-01-28.jpg_2_clsnn0011101000d,0.7798467
4_1819_2019-01-28.jpg_3_clsnn0011100000d,0.7450956
4_1819_2019-01-28.jpg_4_clsnn0011100000d,0.50886816
4_1819_2019-01-28.jpg_5_clsnn1000100000d,0.40020835
4_1819_2019-01-28.jpg_6_clsnn0010000000d,0.09348468
4_1819_2019-01-28.jpg_7_clsnn1000100000d,0.5169931
4_1819_2019-01-28.jpg_8_clsnn0001000000d,0.20508341
4_1825_2019-01-28.jpg_0_clsnn0011100000d,0.71227133
4_1825_2019-01-28.jpg_1_clsnn0011100000d,0.6468827
4_1825_2019-01-28.jpg_2_clsnn1000100000d,0.8411053
4_1825_2019-01-28.jpg_3_clsnn0011000000d,0.3090629
4_1825_2019-01-28.jpg_4_clsnn0011100000d,0.76893413
4_1825_2019-01-28.jpg_5_clsnn0011000000d,0.096790045
4_1825_2019-01-28.jpg_6_clsnn1000000001d,0.62616694
4_1825_2019-01-28.jpg_7_clsnn0011101000d,0.4060946
4_1825_2019-01-28.jpg_8_clsnn0001000000d,0.29079634
4_1831_2019-01-28.jpg_0_clsnn0011100000d,0.119058065
4_1831_2019-01-28.jpg_1_clsnn0011100000d,0.5839284
4_1831_2019-01-28.jpg_2_clsnn0011101000d,0.73908657
4_1831_2019-01-28.jpg_3_clsnn0011000000d,0.20294626
4_1831_2019-01-28.jpg_4_clsnn0011100000d,0.5157199
4_1831_2019-01-28.jpg_5_clsnn0011100000d,0.8474733
4_1831_2019-01-28.jpg_6_clsnn1000100000d,0.09460781
4_1831_2019-01-28.jpg_7_clsnn0011001000d,0.04359215
4_1831_2019-01-28.jpg_8_clsnn1000100000d,0.4567461
4_1831_2019-01-28.jpg_9_clsnn0011100000d,0.22173855
4_1837_2019-01-28.jpg_0_clsnn0011001000d,0.062290397
4_1837_2019-01-28.jpg_1_clsnn0011100000d,0.72038907
4_1837_2019-01-28.jpg_2_clsnn0011100000d,0.51189476
4_1837_2019-01-28.jpg_3_clsnn0011101000d,0.79377174
4_1837_2019-01-28.jpg_4_clsnn0011100000d,0.84936607
4_1837_2019-01-28.jpg_5_clsnn0011100000d,0.1037027
4_1837_2019-01-28.jpg_6_clsnn0011100000d,0.05210535
4_1837_2019-01-28.jpg_7_clsnn1000100000d,0.64241064
4_1837_2019-01-28.jpg_8_clsnn0011000000d,0.24544935
4_1837_2019-01-28.jpg_9_clsnn1000100000d,0.19817904
4_1843_2019-01-28.jpg_0_clsnn0011001000d,0.0944348
4_1843_2019-01-28.jpg_1_clsnn0011101000d,0.8951285
4_1843_2019-01-28.jpg_2_clsnn0010100000d,0.53436834
4_1843_2019-01-28.jpg_3_clsnn0011100000d,0.68223065
4_1843_2019-01-28.jpg_4_clsnn0011001000d,0.010860432
4_1843_2019-01-28.jpg_5_clsnn0011100000d,0.96457386
4_1843_2019-01-28.jpg_6_clsnn1000000000d,0.550688
4_1843_2019-01-28.jpg_7_clsnn0100000000d,0.1801922
4_1849_2019-01-28.jpg_0_clsnn0011101000d,0.63245726
4_1849_2019-01-28.jpg_1_clsnn0011100000d,0.7505028
4_1849_2019-01-28.jpg_2_clsnn0011100000d,0.83512866
4_1849_2019-01-28.jpg_3_clsnn0011100000d,0.8833648
4_1849_2019-01-28.jpg_4_clsnn0011000000d,0.3387189
4_1849_2019-01-28.jpg_5_clsnn1000100000d,0.3050205
4_1849_2019-01-28.jpg_6_clsnn0011101000d,0.16000713
4_1849_2019-01-28.jpg_7_clsnn0011000000d,0.04970732
4_1849_2019-01-28.jpg_8_clsnn0010100000d,0.031048318
4_1849_2019-01-28.jpg_9_clsnn0000100000d,0.5399147
4_1855_2019-01-28.jpg_0_clsnn0011001000d,0.7879083
4_1855_2019-01-28.jpg_1_clsnn0011100000d,0.7430543
4_1855_2019-01-28.jpg_2_clsnn0011000000d,0.37275842
4_1855_2019-01-28.jpg_3_clsnn0011100000d,0.3319527
4_1855_2019-01-28.jpg_4_clsnn0011000000d,0.8675901
4_1855_2019-01-28.jpg_5_clsnn0011100000d,0.20996994
4_1855_2019-01-28.jpg_6_clsnn0011001000d,0.024646584
4_1855_2019-01-28.jpg_7_clsnn1000100000d,0.68474084
4_1855_2019-01-28.jpg_8_clsnn0011100000d,0.7030189
4_1855_2019-01-28.jpg_9_clsnn1000100000d,0.26922715
4_1861_2019-01-28.jpg_0_clsnn0011100000d,0.41941115
4_1861_2019-01-28.jpg_1_clsnn0011000000d,0.025348091
4_1861_2019-01-28.jpg_2_clsnn0011101000d,0.5919408
4_1861_2019-01-28.jpg_3_clsnn0011100000d,0.2373017
4_1861_2019-01-28.jpg_4_clsnn1000100000d,0.21107896
4_1861_2019-01-28.jpg_5_clsnn0010100000d,0.17278829
4_1861_2019-01-28.jpg_6_clsnn0001000000d,0.2732642
4_1861_2019-01-28.jpg_7_clsnn0011100000d,0.9236571
4_1861_2019-01-28.jpg_8_clsnn1000100000d,0.62861365
4_1861_2019-01-28.jpg_9_clsnn0011100000d,0.8351265
4_1867_2019-01-28.jpg_0_clsnn0011101000d,0.69146156
4_1867_2019-01-28.jpg_10_clsnn0001000000d,0.27185223
4_1867_2019-01-28.jpg_1_clsnn1000000010d,0.36836344
4_1867_2019-01-28.jpg_2_clsnn0011001000d,0.03502933
4_1867_2019-01-28.jpg_3_clsnn0011100000d,0.95315534
4_1867_2019-01-28.jpg_4_clsnn1000000000d,0.017429
4_1867_2019-01-28.jpg_5_clsnn0011100000d,0.6250639
4_1867_2019-01-28.jpg_6_clsnn0100000000d,0.12618066
4_1867_2019-01-28.jpg_7_clsnn0011100000d,0.45407182
4_1867_2019-01-28.jpg_8_clsnn0100000000d,0.82837135
4_1867_2019-01-28.jpg_9_clsnn1000000000d,0.59063846
4_1873_2019-01-28.jpg_0_clsnn0011100000d,0.50036454
4_1873_2019-01-28.jpg_1_clsnn1000100000d,0.60776216
4_1873_2019-01-28.jpg_2_clsnn0011101000d,0.7239919
4_1873_2019-01-28.jpg_3_clsnn1000100000d,0.7411471
4_1873_2019-01-28.jpg_4_clsnn0100000000d,0.07186189
4_1873_2019-01-28.jpg_5_clsnn0011000000d,0.06056024
4_1873_2019-01-28.jpg_6_clsnn0001000000d,0.1942164
4_1873_2019-01-28.jpg_7_clsnn0011100000d,0.95432436
4_1873_2019-01-28.jpg_8_clsnn0011100000d,0.8174284
4_1879_2019-01-28.jpg_0_clsnn1000101000d,0.7491932
4_1879_2019-01-28.jpg_10_clsnn0011100000d,0.8544866
4_1879_2019-01-28.jpg_11_clsnn0100000000d,0.27723607
4_1879_2019-01-28.jpg_1_clsnn0011100000d,0.9366249
4_1879_2019-01-28.jpg_2_clsnn0011001000d,0.11406832
4_1879_2019-01-28.jpg_3_clsnn0011100000d,0.310818
4_1879_2019-01-28.jpg_4_clsnn1000000000d,0.033435818
4_1879_2019-01-28.jpg_5_clsnn0011100000d,0.85449284
4_1879_2019-01-28.jpg_6_clsnn0011100000d,0.5994445
4_1879_2019-01-28.jpg_7_clsnn1000101000d,0.74231553
4_1879_2019-01-28.jpg_8_clsnn1000100000d,0.10106467
4_1879_2019-01-28.jpg_9_clsnn0001000000d,0.20718174
4_1885_2019-01-28.jpg_0_clsnn0011001000d,0.18529509
4_1885_2019-01-28.jpg_1_clsnn0011100000d,0.61780494
4_1885_2019-01-28.jpg_2_clsnn0011101000d,0.9672098
4_1885_2019-01-28.jpg_3_clsnn1000100000d,0.038999263
4_1885_2019-01-28.jpg_4_clsnn1000100000d,0.70849115
4_1885_2019-01-28.jpg_5_clsnn0001100000d,0.9462079
4_1885_2019-01-28.jpg_6_clsnn1000100000d,0.05898722
4_1885_2019-01-28.jpg_7_clsnn1000100000d,0.6530827
4_1885_2019-01-28.jpg_8_clsnn0010100000d,0.3909298
4_1885_2019-01-28.jpg_9_clsnn0011000000d,0.013642619
4_1891_2019-01-28.jpg_0_clsnn0011100000d,0.65503645
4_1891_2019-01-28.jpg_1_clsnn0100000000d,0.06925395
4_1891_2019-01-28.jpg_2_clsnn0011001000d,0.16704123
4_1891_2019-01-28.jpg_3_clsnn0011100000d,0.95631963
4_1891_2019-01-28.jpg_4_clsnn0011001000d,0.70499504
4_1891_2019-01-28.jpg_5_clsnn0011000000d,0.9165512
4_1891_2019-01-28.jpg_6_clsnn1000000010d,0.36459598
4_1891_2019-01-28.jpg_7_clsnn0100100000d,0.053078815
4_1891_2019-01-28.jpg_8_clsnn1000100000d,0.04724963
4_1891_2019-01-28.jpg_9_clsnn0011000000d,0.16201861
4_1897_2019-01-28.jpg_0_clsnn1000000000d,0.055743255
4_1897_2019-01-28.jpg_1_clsnn0011101000d,0.81488276
4_1897_2019-01-28.jpg_2_clsnn0011000000d,0.16453443
4_1897_2019-01-28.jpg_3_clsnn0011100000d,0.9537046
4_1897_2019-01-28.jpg_4_clsnn1000000000d,0.016421203
4_1897_2019-01-28.jpg_5_clsnn0011100000d,0.601829
4_1897_2019-01-28.jpg_6_clsnn0011001000d,0.070255935
4_1897_2019-01-28.jpg_7_clsnn0011100000d,0.8305092
4_1897_2019-01-28.jpg_8_clsnn1000100000d,0.104537725
4_1897_2019-01-28.jpg_9_clsnn0100000000d,0.20962432
4_1903_2019-01-28.jpg_0_clsnn0011000000d,0.025764126
4_1903_2019-01-28.jpg_1_clsnn0010100000d,0.8261955
4_1903_2019-01-28.jpg_2_clsnn0011100000d,0.9378708
4_1903_2019-01-28.jpg_3_clsnn0011100000d,0.5451697
4_1903_2019-01-28.jpg_4_clsnn0011101000d,0.95723116
4_1903_2019-01-28.jpg_5_clsnn1000000000d,0.3471068
4_1903_2019-01-28.jpg_6_clsnn0011001000d,0.23479274
4_1903_2019-01-28.jpg_7_clsnn0100000000d,0.04194592
4_1903_2019-01-28.jpg_8_clsnn1000000000d,0.06685351
4_1909_2019-01-28.jpg_0_clsnn1000100000d,0.15446253
4_1909_2019-01-28.jpg_1_clsnn0011100000d,0.5044367
4_1909_2019-01-28.jpg_2_clsnn0100000000d,0.017726053
4_1909_2019-01-28.jpg_3_clsnn0011100000d,0.8373815
4_1909_2019-01-28.jpg_4_clsnn1000100000d,0.02681219
4_1909_2019-01-28.jpg_5_clsnn0011101000d,0.78568834
4_1909_2019-01-28.jpg_6_clsnn0011000000d,0.12852673
4_1909_2019-01-28.jpg_7_clsnn0011001000d,0.09818562
4_1909_2019-01-28.jpg_8_clsnn0011100000d,0.8416451
4_1915_2019-01-28.jpg_0_clsnn0011100000d,0.94440395
4_1915_2019-01-28.jpg_1_clsnn0011000000d,0.11422623
4_1915_2019-01-28.jpg_2_clsnn0011000000d,0.13186136
4_1915_2019-01-28.jpg_3_clsnn0011100000d,0.90193725
4_1915_2019-01-28.jpg_4_clsnn0100000010d,0.0065314276
4_1915_2019-01-28.jpg_5_clsnn0011101000d,0.8364174
4_1915_2019-01-28.jpg_6_clsnn1001000000d,0.004460027
4_1915_2019-01-28.jpg_7_clsnn0011100000d,0.775594
4_1915_2019-01-28.jpg_8_clsnn0100000010d,0.44735435
4_1915_2019-01-28.jpg_9_clsnn0000100000d,0.25933522
4_1921_2019-01-28.jpg_0_clsnn0011001000d,0.03999443
4_1921_2019-01-28.jpg_1_clsnn1001000000d,0.022779811
4_1921_2019-01-28.jpg_2_clsnn0001000000d,0.16527095
4_1921_2019-01-28.jpg_3_clsnn0011101000d,0.83285546
4_1921_2019-01-28.jpg_4_clsnn0011100000d,0.6638835
4_1921_2019-01-28.jpg_5_clsnn0011100000d,0.92363757
4_1921_2019-01-28.jpg_6_clsnn0011100000d,0.6722338
4_1921_2019-01-28.jpg_7_clsnn1000100000d,0.11659704
4_1927_2019-01-28.jpg_0_clsnn1000101000d,0.2544588
4_1927_2019-01-28.jpg_10_clsnn0100000000d,0.20684755
4_1927_2019-01-28.jpg_1_clsnn0011100000d,0.6866541
4_1927_2019-01-28.jpg_2_clsnn0011100000d,0.96137017
4_1927_2019-01-28.jpg_3_clsnn0011001000d,0.07658491
4_1927_2019-01-28.jpg_4_clsnn0011100000d,0.63224757
4_1927_2019-01-28.jpg_5_clsnn0011100000d,0.8565774
4_1927_2019-01-28.jpg_6_clsnn1000100000d,0.21736334
4_1927_2019-01-28.jpg_7_clsnn0001000000d,0.19404821
4_1927_2019-01-28.jpg_8_clsnn0100000000d,0.42471868
4_1927_2019-01-28.jpg_9_clsnn0100001010d,0.117803395
4_1933_2019-01-28.jpg_0_clsnn1001000000d,0.32448122
4_1933_2019-01-28.jpg_10_clsnn1001000000d,0.15760891
4_1933_2019-01-28.jpg_1_clsnn0011100000d,0.58593345
4_1933_2019-01-28.jpg_2_clsnn0011100000d,0.797902
4_1933_2019-01-28.jpg_3_clsnn0001000000d,0.226629
4_1933_2019-01-28.jpg_4_clsnn1000000001d,0.30282244
4_1933_2019-01-28.jpg_5_clsnn0011101000d,0.798938
4_1933_2019-01-28.jpg_6_clsnn0011000000d,0.054080736
4_1933_2019-01-28.jpg_7_clsnn0011100000d,0.56618255
4_1933_2019-01-28.jpg_8_clsnn0100000000d,0.09681157
4_1933_2019-01-28.jpg_9_clsnn1000100000d,0.30385962
4_1939_2019-01-28.jpg_0_clsnn0011101000d,0.88095105
4_1939_2019-01-28.jpg_1_clsnn0011100000d,0.9453361
4_1939_2019-01-28.jpg_2_clsnn1000100000d,0.31159148
4_1939_2019-01-28.jpg_3_clsnn1001000000d,0.54065484
4_1939_2019-01-28.jpg_4_clsnn0011100000d,0.6708319
4_1939_2019-01-28.jpg_5_clsnn0100000000d,0.2048412
4_1939_2019-01-28.jpg_6_clsnn0011100000d,0.8736715
4_1939_2019-01-28.jpg_7_clsnn0100000000d,0.27209735
4_1939_2019-01-28.jpg_8_clsnn0001000000d,0.17365274
4_1948_2019-01-28.jpg_0_clsnn0011100000d,0.8441021
4_1948_2019-01-28.jpg_1_clsnn0011100000d,0.861025
4_1948_2019-01-28.jpg_2_clsnn0011001000d,0.122094706
4_1948_2019-01-28.jpg_3_clsnn1001000000d,0.21466592
4_1948_2019-01-28.jpg_4_clsnn0001000000d,0.29061332
4_1948_2019-01-28.jpg_5_clsnn1000100000d,0.20471771
4_1948_2019-01-28.jpg_6_clsnn0100000000d,0.068758965
4_1948_2019-01-28.jpg_7_clsnn0011101000d,0.8628263
4_1948_2019-01-28.jpg_8_clsnn0011100000d,0.86470866
4_1979_2019-01-28.jpg_0_clsnn0011101000d,0.7566368
4_1979_2019-01-28.jpg_1_clsnn0100000000d,0.13963039
4_1979_2019-01-28.jpg_2_clsnn0011100000d,0.6542453
